alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3,cosine_similarity_replica_4,cosine_similarity_replica_5,cosine_similarity_replica_6,cosine_similarity_replica_7,cosine_similarity_replica_8,cosine_similarity_replica_9
2.3000000000000003,0.022720702271908522,0.006920214187183808,1.2352512001991272,0.15462978810148184,2500.0,0.024547753855586052,0.026827681809663773,0.010419237427413464,0.028882674872875214,0.02545548602938652,0.01587953418493271,0.029821686446666718,0.011581525206565857,0.028590546920895576,0.025200895965099335
2.5000000000000004,0.0362156068906188,0.010979808165683036,1.080848503112793,0.1743554121904149,2500.0,0.03505788370966911,0.0318988673388958,0.04884389042854309,0.04857547953724861,0.026034386828541756,0.035906508564949036,0.028296856209635735,0.02320639044046402,0.05744514986872673,0.026890655979514122
2.7000000000000006,0.04646091684699059,0.016943454754812806,1.008450096845627,0.15244823733421628,2500.0,0.03489374741911888,0.0392792709171772,0.06163459271192551,0.04527462273836136,0.020867619663476944,0.03236377239227295,0.0476209782063961,0.06958754360675812,0.07728637754917145,0.035800643265247345
2.9000000000000004,0.06842463947832585,0.03052257194954566,0.8930933535099029,0.1499588329888272,2500.0,0.029990222305059433,0.05683080106973648,0.043671779334545135,0.09533719718456268,0.03267376869916916,0.1383805125951767,0.06710369884967804,0.06585241109132767,0.08127934485673904,0.0731266587972641
3.1000000000000005,0.045449519902467726,0.021450326567004595,0.9919432044029236,0.13208722246501556,2500.0,0.05044085532426834,0.03593891113996506,0.04319080710411072,0.08467850089073181,0.02670382894575596,0.028271950781345367,0.024332057684659958,0.026445569470524788,0.05084493011236191,0.08364778757095337
3.3000000000000007,0.05808842908591032,0.03141961527056671,0.9884782433509827,0.10974938594958882,2500.0,0.050001755356788635,0.04984482750296593,0.14250284433364868,0.04778286814689636,0.02642396278679371,0.055534109473228455,0.03771326318383217,0.030587729066610336,0.06635170429944992,0.07414122670888901
3.500000000000001,0.03493628930300474,0.009690112926722939,1.0951496362686157,0.1108193611313622,2500.0,0.025752782821655273,0.037935350090265274,0.023879731073975563,0.02528334967792034,0.03564551845192909,0.04576505348086357,0.04133303463459015,0.03625136613845825,0.05360078811645508,0.023915918543934822
3.7000000000000006,0.05454940311610699,0.027445823930337763,1.0286720871925354,0.11572941405595345,2500.0,0.053489409387111664,0.04789344221353531,0.023805072531104088,0.02662700228393078,0.10158731043338776,0.09008772671222687,0.04242735356092453,0.022235602140426636,0.08733811974525452,0.050002992153167725
3.900000000000001,0.05634543281048536,0.026719779989210827,1.1058784186840058,0.1636883898986475,2500.0,0.04227651655673981,0.02823355421423912,0.10367557406425476,0.05344998463988304,0.03333533555269241,0.0948411077260971,0.05053552985191345,0.08450751006603241,0.047719307243824005,0.024879908189177513
4.1000000000000005,0.06584267485886812,0.04208437626462325,1.0681581497192383,0.12193061411904271,2500.0,0.08285525441169739,0.01767689175903797,0.03969616815447807,0.03121279925107956,0.059365540742874146,0.06821492314338684,0.03850202634930611,0.12993234395980835,0.03821957856416702,0.15275122225284576
4.300000000000001,0.060417475178837776,0.022127267374963105,1.0683054506778717,0.11889635225697683,2500.0,0.05621371790766716,0.08167515695095062,0.0926513820886612,0.040016088634729385,0.032935980707407,0.05578634515404701,0.08800089359283447,0.03674815222620964,0.080970399081707,0.039176635444164276
4.500000000000001,0.06458460651338101,0.04152073541228636,1.094888597726822,0.11340772323369987,2500.0,0.05984670668840408,0.06983758509159088,0.06261427700519562,0.035181570798158646,0.03579043596982956,0.1804993748664856,0.03483344241976738,0.03918752074241638,0.08023174852132797,0.047823403030633926
4.700000000000001,0.05325102368369698,0.040826659314427624,1.162338489294052,0.12077667368760732,2500.0,0.035183776170015335,0.16128019988536835,0.07944632321596146,0.04111269488930702,0.03258807212114334,0.06186749041080475,0.03497129678726196,0.0058272359892725945,0.025824839249253273,0.05440830811858177
4.900000000000001,0.05496578831225633,0.03178612680184742,1.1379498183727264,0.08836135121097334,2500.0,0.05436597764492035,0.13867957890033722,0.05639562010765076,0.03442533686757088,0.08220606297254562,0.05068812146782875,0.03275679051876068,0.03345555439591408,0.030190860852599144,0.03649397939443588
