alpha,cosine_similarity_mean,cosine_similarity_std,Loss_mean,Loss_std,Steps_mean,cosine_similarity_replica_0,loss_replica_0,cosine_similarity_replica_1,loss_replica_1,cosine_similarity_replica_2,loss_replica_2,cosine_similarity_replica_3,loss_replica_3,cosine_similarity_replica_4,loss_replica_4,cosine_similarity_replica_5,loss_replica_5,cosine_similarity_replica_6,loss_replica_6,cosine_similarity_replica_7,loss_replica_7,cosine_similarity_replica_8,loss_replica_8,cosine_similarity_replica_9,loss_replica_9
2.9000000000000004,0.32997645139694215,0.0015184611283962197,152038553.6,304878.53410930716,3000.0,0.32957008481025696,152363312.0,0.33303436636924744,151624080.0,0.3301506042480469,151633456.0,0.3280772268772125,152221632.0,0.3311152160167694,151842848.0,0.3315095901489258,151683776.0,0.3280472755432129,152025856.0,0.3283894658088684,152457520.0,0.3298548460006714,152192960.0,0.3300158381462097,152340096.0
3.1000000000000005,0.34847032725811006,0.0014074165041974994,171153451.2,455664.70092575747,3000.0,0.35062718391418457,170510016.0,0.34968101978302,171003168.0,0.34709852933883667,171992352.0,0.34742021560668945,171300624.0,0.34734609723091125,171005968.0,0.3484582006931305,171648928.0,0.3487609326839447,171003200.0,0.34647855162620544,171397696.0,0.3480745255947113,171262672.0,0.35075801610946655,170409888.0
3.3000000000000007,0.36235745847225187,0.001185068588595558,190939568.0,593489.3200103941,3000.0,0.3634456992149353,190760752.0,0.3614272475242615,191707952.0,0.36332839727401733,190989776.0,0.3612987995147705,191118784.0,0.3643587827682495,189810032.0,0.36024177074432373,191697168.0,0.3631109595298767,190741184.0,0.36144885420799255,191564080.0,0.3625916540622711,190182928.0,0.3623224198818207,190823024.0
3.500000000000001,0.38047768771648405,0.001646497434362914,209571041.6,671191.1591484501,3000.0,0.3797105848789215,209773648.0,0.3791316747665405,210030176.0,0.3834903836250305,208327072.0,0.38069647550582886,210043424.0,0.38092437386512756,209141024.0,0.3824099898338318,208556256.0,0.37840554118156433,210584256.0,0.38034382462501526,209661648.0,0.3816356658935547,209540160.0,0.37802836298942566,210052752.0
3.7000000000000006,0.39426032900810243,0.0011512656658524147,227262811.2,575459.4979174121,3000.0,0.3946743905544281,227077520.0,0.39515528082847595,226981344.0,0.39294978976249695,227956992.0,0.39279282093048096,227466368.0,0.39609137177467346,226206400.0,0.3931914269924164,227835696.0,0.39448103308677673,226901824.0,0.39335668087005615,227660768.0,0.39597609639167786,226584432.0,0.3939343988895416,227956768.0
3.900000000000001,0.4056865721940994,0.0018170561759786868,246270540.8,766852.9225947829,3000.0,0.4076954126358032,245874048.0,0.40587472915649414,246092128.0,0.40444138646125793,246966352.0,0.4017452001571655,247814432.0,0.40769168734550476,245167296.0,0.4049029052257538,246662224.0,0.40589475631713867,246022672.0,0.4073294401168823,245644976.0,0.40714189410209656,245524480.0,0.40414831042289734,246936800.0
4.1000000000000005,0.41789030432701113,0.0014089442233725725,263907328.0,699320.0689584133,3000.0,0.4190276861190796,263118896.0,0.4195759892463684,263279920.0,0.41623905301094055,264799168.0,0.41780322790145874,263810928.0,0.4183845818042755,263384400.0,0.4201821982860565,263011504.0,0.41678762435913086,264263808.0,0.41724422574043274,264229344.0,0.4181708097457886,263940304.0,0.4154876470565796,265235008.0
4.300000000000001,0.4279132604598999,0.0018676556128523715,280741308.8,866388.2920516412,3000.0,0.42728105187416077,280968736.0,0.42966392636299133,279697472.0,0.42818504571914673,280430304.0,0.42704492807388306,281026912.0,0.42740797996520996,280866688.0,0.4285682737827301,280785888.0,0.429624080657959,279842912.0,0.4291449189186096,280247136.0,0.42302969098091125,282995552.0,0.4291827082633972,280551488.0
4.500000000000001,0.43806256353855133,0.0020926589250293073,298638384.0,1146579.3403448365,3000.0,0.43753165006637573,298518240.0,0.4405735731124878,297559936.0,0.43698838353157043,299339072.0,0.4382946789264679,297776256.0,0.4411053955554962,296835456.0,0.43793559074401855,298769664.0,0.43553054332733154,300219968.0,0.4356336295604706,300441600.0,0.4411618709564209,297553088.0,0.43587031960487366,299370560.0
4.700000000000001,0.4451500177383423,0.001790800584789216,316443315.2,1060990.2956868927,3000.0,0.4450594186782837,316836160.0,0.44161462783813477,318010368.0,0.4432445466518402,317940768.0,0.44733747839927673,315276416.0,0.44659262895584106,315705440.0,0.44451403617858887,316447776.0,0.445107638835907,316569728.0,0.4472353756427765,315096288.0,0.4439500868320465,317417792.0,0.44684433937072754,315132416.0
4.900000000000001,0.45286309719085693,0.0018402689323554523,333592176.0,1004172.3034300439,3000.0,0.4516060948371887,333941376.0,0.45158758759498596,334494432.0,0.4557706415653229,331681408.0,0.45349645614624023,333837184.0,0.45643338561058044,332064160.0,0.45086613297462463,334744992.0,0.4513266980648041,334466368.0,0.45162200927734375,334364064.0,0.45371899008750916,333012480.0,0.4522029757499695,333315296.0
